Date,Campaign,Channel,Category,IsHoliday,HolidayName,Season,Spend,Clicks,Impressions,Conversions,ConversionValue,CTR,CPC,ConvRate,CPA,ROAS,Profit,AnalysisStartDate,AnalysisEndDate
2026-02-14,Demo Campaign 006,Demo Channel 001,Demo Category 004,0,,Winter,13.37,3,14,0.0,0.0,0.2142857142857142,4.456666666666666,0.0,0.0,0.0,-13.37,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 006,Demo Channel 001,Demo Category 003,0,,Winter,57.042728,13,60,0.0,0.0,0.2166666666666666,4.387902153846154,0.0,0.0,0.0,-57.042728,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 006,Demo Channel 001,Demo Category 014,0,,Winter,164.083666,31,118,0.0,0.0,0.2627118644067797,5.293021483870968,0.0,0.0,0.0,-164.083666,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 006,Demo Channel 001,Demo Category 005,0,,Winter,31.1,6,31,0.0,0.0,0.1935483870967742,5.183333333333334,0.0,0.0,0.0,-31.1,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 006,Demo Channel 001,Demo Category 015,0,,Winter,81.921498,13,99,0.0,0.0,0.1313131313131313,6.301653692307692,0.0,0.0,0.0,-81.921498,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 006,Demo Channel 001,Demo Category 001,0,,Winter,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 010,Demo Channel 001,Demo Category 003,0,,Winter,1.74,2,4,0.0,0.0,0.5,0.87,0.0,0.0,0.0,-1.74,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 010,Demo Channel 001,Demo Category 014,0,,Winter,56.685605,19,38,0.0,0.00595966,0.5,2.983452894736842,0.0,0.0,0.0001051353337412,-56.67964534,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 010,Demo Channel 001,Demo Category 005,0,,Winter,189.395962,54,291,0.0,0.0,0.1855670103092783,3.5073326296296297,0.0,0.0,0.0,-189.395962,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 003,Demo Channel 001,Demo Category 013,0,,Winter,1651.508541,1013,2413,33.264358,59945.183035,0.4198093659345213,1.6303144531095757,0.0328374708785784,49.647990831508,36.29722859241332,58293.674494,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 003,Demo Channel 001,Demo Category 017,0,,Winter,19.694577,10,121,2.0,2399.8,0.0826446280991735,1.9694577,0.2,9.8472885,121.85080187302324,2380.105423,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 003,Demo Channel 001,Demo Category 031,0,,Winter,22.74,8,148,0.0,0.0,0.054054054054054,2.8425,0.0,0.0,0.0,-22.74,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 003,Demo Channel 001,Demo Category 002,0,,Winter,48.2,30,81,0.0,0.0,0.3703703703703703,1.606666666666667,0.0,0.0,0.0,-48.2,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 013,Demo Channel 001,Demo Category 024,0,,Winter,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 013,Demo Channel 001,Demo Category 021,0,,Winter,1.89,1,3,0.0,0.0,0.3333333333333333,1.89,0.0,0.0,0.0,-1.89,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 008,Demo Channel 001,Demo Category 004,0,,Winter,48.766671,12,131,0.0,0.0,0.0916030534351145,4.06388925,0.0,0.0,0.0,-48.766671,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 008,Demo Channel 001,Demo Category 003,0,,Winter,41.52,8,158,0.0,0.0,0.050632911392405,5.19,0.0,0.0,0.0,-41.52,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 008,Demo Channel 001,Demo Category 005,0,,Winter,46.580062000000005,11,225,0.0,0.0,0.0488888888888888,4.234551090909092,0.0,0.0,0.0,-46.580062000000005,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 008,Demo Channel 001,Demo Category 015,0,,Winter,127.837878,30,409,0.0,0.0,0.0733496332518337,4.2612626,0.0,0.0,0.0,-127.837878,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 008,Demo Channel 001,Demo Category 001,0,,Winter,22.74,7,80,0.0,0.0,0.0875,3.248571428571428,0.0,0.0,0.0,-22.74,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 002,Demo Channel 001,Demo Category 023,0,,Winter,39.93,5,59,0.0,0.0,0.0847457627118644,7.986,0.0,0.0,0.0,-39.93,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 002,Demo Channel 001,Demo Category 004,0,,Winter,72.29,14,275,0.0,0.0,0.0509090909090909,5.163571428571429,0.0,0.0,0.0,-72.29,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 002,Demo Channel 001,Demo Category 003,0,,Winter,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 002,Demo Channel 001,Demo Category 005,0,,Winter,0.0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 002,Demo Channel 001,Demo Category 001,0,,Winter,184.18719,31,165,2.0,2539.6,0.1878787878787878,5.941522258064516,0.064516129032258,92.093595,13.788146721821423,2355.41281,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 015,Demo Channel 001,Demo Category 016,0,,Winter,170.49,18,103,0.0,0.0,0.174757281553398,9.471666666666668,0.0,0.0,0.0,-170.49,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 015,Demo Channel 001,Demo Category 008,0,,Winter,19.2,2,68,0.0,0.0,0.0294117647058823,9.6,0.0,0.0,0.0,-19.2,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 005,Demo Channel 001,Demo Category 004,0,,Winter,4.69,1,17,0.0,0.0,0.0588235294117647,4.69,0.0,0.0,0.0,-4.69,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 005,Demo Channel 001,Demo Category 003,0,,Winter,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 005,Demo Channel 001,Demo Category 014,0,,Winter,3.52193,1,8,0.0,0.0,0.125,3.52193,0.0,0.0,0.0,-3.52193,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 005,Demo Channel 001,Demo Category 015,0,,Winter,3.21,1,8,0.0,0.0,0.125,3.21,0.0,0.0,0.0,-3.21,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 005,Demo Channel 001,Demo Category 001,0,,Winter,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 004,Demo Channel 001,Demo Category 004,0,,Winter,0.0,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 004,Demo Channel 001,Demo Category 003,0,,Winter,9.05,3,88,0.0,0.0,0.034090909090909,3.016666666666667,0.0,0.0,0.0,-9.05,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 004,Demo Channel 001,Demo Category 005,0,,Winter,8.17,3,55,0.0,0.0,0.0545454545454545,2.723333333333333,0.0,0.0,0.0,-8.17,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 004,Demo Channel 001,Demo Category 015,0,,Winter,3.14,1,56,0.0,0.0,0.0178571428571428,3.14,0.0,0.0,0.0,-3.14,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 004,Demo Channel 001,Demo Category 001,0,,Winter,3.27,2,62,0.0,0.0,0.032258064516129,1.635,0.0,0.0,0.0,-3.27,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 016,Demo Channel 001,Demo Category 018,0,,Winter,1.08,1,41,0.0,0.0,0.024390243902439,1.08,0.0,0.0,0.0,-1.08,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 016,Demo Channel 001,Demo Category 020,0,,Winter,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 016,Demo Channel 001,Demo Category 019,0,,Winter,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 016,Demo Channel 001,Demo Category 028,0,,Winter,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 016,Demo Channel 001,Demo Category 025,0,,Winter,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 016,Demo Channel 001,Demo Category 026,0,,Winter,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 016,Demo Channel 001,Demo Category 027,0,,Winter,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-14,Demo Campaign 016,Demo Channel 001,Demo Category 022,0,,Winter,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 007,Demo Channel 001,Demo Category 004,0,,Winter,44.340755,15,40,0.0,0.0,0.375,2.956050333333333,0.0,0.0,0.0,-44.340755,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 007,Demo Channel 001,Demo Category 003,0,,Winter,144.797571,50,93,0.0,0.0,0.5376344086021505,2.8959514200000003,0.0,0.0,0.0,-144.797571,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 007,Demo Channel 001,Demo Category 014,0,,Winter,359.958711,140,387,3.0,8279.33,0.3617571059431524,2.57113365,0.0214285714285714,119.986237,23.00077688632461,7919.371289,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 007,Demo Channel 001,Demo Category 005,0,,Winter,125.768566,42,80,0.0,0.0,0.525,2.9944896666666665,0.0,0.0,0.0,-125.768566,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 007,Demo Channel 001,Demo Category 015,0,,Winter,45.39,17,59,1.0,1269.8,0.288135593220339,2.67,0.0588235294117647,45.39,27.97532496144525,1224.41,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 001,Demo Channel 001,Demo Category 004,0,,Winter,32.045479,12,20,0.0,0.0,0.6,2.6704565833333334,0.0,0.0,0.0,-32.045479,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 001,Demo Channel 001,Demo Category 003,0,,Winter,31.36,11,19,0.0,0.0,0.5789473684210527,2.850909090909091,0.0,0.0,0.0,-31.36,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 001,Demo Channel 001,Demo Category 005,0,,Winter,6.832839,3,10,0.0,0.0,0.3,2.277613,0.0,0.0,0.0,-6.832839,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 001,Demo Channel 001,Demo Category 001,0,,Winter,305.946485,125,310,0.0,0.0,0.4032258064516129,2.44757188,0.0,0.0,0.0,-305.946485,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 014,Demo Channel 001,Demo Category 023,0,,Winter,75.61,17,86,0.0,0.0,0.1976744186046511,4.447647058823529,0.0,0.0,0.0,-75.61,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 014,Demo Channel 001,Demo Category 007,0,,Winter,80.308791,22,106,2.0,3939.6,0.2075471698113207,3.6503995909090903,0.0909090909090909,40.1543955,49.05565070703156,3859.291209,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 012,Demo Channel 001,Demo Category 004,0,,Winter,36.03,5,9,0.0,0.0,0.5555555555555556,7.206,0.0,0.0,0.0,-36.03,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 012,Demo Channel 001,Demo Category 003,0,,Winter,40.5,6,40,0.0,0.0,0.15,6.75,0.0,0.0,0.0,-40.5,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 012,Demo Channel 001,Demo Category 014,0,,Winter,73.711865,18,81,0.0,0.0,0.2222222222222222,4.095103611111111,0.0,0.0,0.0,-73.711865,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 012,Demo Channel 001,Demo Category 005,0,,Winter,15.768769,3,23,0.0,0.0,0.1304347826086956,5.256256333333334,0.0,0.0,0.0,-15.768769,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 012,Demo Channel 001,Demo Category 015,0,,Winter,32.82,3,23,0.0,0.0,0.1304347826086956,10.94,0.0,0.0,0.0,-32.82,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 012,Demo Channel 001,Demo Category 001,0,,Winter,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 009,Demo Channel 001,Demo Category 014,0,,Winter,115.79,13,69,0.0,0.0,0.1884057971014492,8.906923076923077,0.0,0.0,0.0,-115.79,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 009,Demo Channel 001,Demo Category 005,0,,Winter,127.410814,22,52,0.0,0.0,0.4230769230769231,5.791400636363637,0.0,0.0,0.0,-127.410814,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 009,Demo Channel 001,Demo Category 015,0,,Winter,26.679428,6,50,0.0,0.0,0.12,4.446571333333334,0.0,0.0,0.0,-26.679428,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 006,Demo Channel 001,Demo Category 004,0,,Winter,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 006,Demo Channel 001,Demo Category 003,0,,Winter,94.19,18,45,0.0,0.0,0.4,5.232777777777778,0.0,0.0,0.0,-94.19,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 006,Demo Channel 001,Demo Category 014,0,,Winter,109.091558,30,75,0.0,0.0,0.4,3.6363852666666663,0.0,0.0,0.0,-109.091558,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 006,Demo Channel 001,Demo Category 005,0,,Winter,36.69685,7,17,0.0,0.0,0.4117647058823529,5.242407142857142,0.0,0.0,0.0,-36.69685,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 006,Demo Channel 001,Demo Category 015,0,,Winter,24.739529,8,27,0.0,0.0,0.2962962962962963,3.092441125,0.0,0.0,0.0,-24.739529,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 006,Demo Channel 001,Demo Category 001,0,,Winter,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 010,Demo Channel 001,Demo Category 003,0,,Winter,2.56,1,1,0.0,0.0,1.0,2.56,0.0,0.0,0.0,-2.56,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 010,Demo Channel 001,Demo Category 014,0,,Winter,41.880333,14,28,0.0,0.0,0.5,2.9914523571428573,0.0,0.0,0.0,-41.880333,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 010,Demo Channel 001,Demo Category 005,0,,Winter,291.353057,91,271,0.0,0.0,0.3357933579335793,3.2016819450549447,0.0,0.0,0.0,-291.353057,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 010,Demo Channel 001,Demo Category 015,0,,Winter,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 010,Demo Channel 001,Demo Category 001,0,,Winter,9.026976,2,2,0.0,0.0,1.0,4.513488,0.0,0.0,0.0,-9.026976,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 003,Demo Channel 001,Demo Category 013,0,,Winter,2201.737388,1409,3483,44.365888,87234.038657771,0.4045363192650014,1.5626241220723918,0.0314875003548616,49.62680760497796,39.6205465434786,85032.30126977101,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 003,Demo Channel 001,Demo Category 017,0,,Winter,25.529036,14,199,0.0,0.0,0.0703517587939698,1.8235025714285715,0.0,0.0,0.0,-25.529036,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 003,Demo Channel 001,Demo Category 031,0,,Winter,71.808432,24,317,2.0,1339.4,0.0757097791798107,2.992018,0.0833333333333333,35.904216,18.65240561164182,1267.591568,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 003,Demo Channel 001,Demo Category 002,0,,Winter,61.85,41,113,1.5,2569.7,0.3628318584070796,1.5085365853658537,0.0365853658536585,41.23333333333333,41.54729183508488,2507.85,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 013,Demo Channel 001,Demo Category 021,0,,Winter,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 013,Demo Channel 001,Demo Category 030,0,,Winter,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 013,Demo Channel 001,Demo Category 006,0,,Winter,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 008,Demo Channel 001,Demo Category 004,0,,Winter,97.811212,19,248,0.0,0.0,0.0766129032258064,5.147958526315789,0.0,0.0,0.0,-97.811212,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 008,Demo Channel 001,Demo Category 003,0,,Winter,63.39,13,281,0.0,0.0,0.0462633451957295,4.876153846153846,0.0,0.0,0.0,-63.39,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 008,Demo Channel 001,Demo Category 005,0,,Winter,151.985621,33,371,0.0,0.0,0.0889487870619946,4.605624878787879,0.0,0.0,0.0,-151.985621,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 008,Demo Channel 001,Demo Category 015,0,,Winter,175.095308,33,742,0.0,0.0,0.0444743935309973,5.305918424242424,0.0,0.0,0.0,-175.095308,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 008,Demo Channel 001,Demo Category 001,0,,Winter,150.120545,31,198,0.0,0.0,0.1565656565656565,4.842598225806452,0.0,0.0,0.0,-150.120545,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 002,Demo Channel 001,Demo Category 023,0,,Winter,10.89,2,60,0.0,0.0,0.0333333333333333,5.445,0.0,0.0,0.0,-10.89,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 002,Demo Channel 001,Demo Category 004,0,,Winter,48.49,13,202,0.0,0.0,0.0643564356435643,3.73,0.0,0.0,0.0,-48.49,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 002,Demo Channel 001,Demo Category 003,0,,Winter,23.39,2,13,0.0,0.0,0.1538461538461538,11.695,0.0,0.0,0.0,-23.39,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 002,Demo Channel 001,Demo Category 005,0,,Winter,10.81,4,27,0.0,0.0,0.1481481481481481,2.7025,0.0,0.0,0.0,-10.81,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 002,Demo Channel 001,Demo Category 001,0,,Winter,181.667867,36,166,2.093642,4087.5356316,0.216867469879518,5.0463296388888885,0.0581567222222222,86.77121828851351,22.50004747179643,3905.8677646,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 015,Demo Channel 001,Demo Category 016,0,,Winter,174.640517,13,115,0.0,0.0,0.1130434782608695,13.433885923076922,0.0,0.0,0.0,-174.640517,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 015,Demo Channel 001,Demo Category 008,0,,Winter,21.23,1,87,0.0,0.0,0.0114942528735632,21.23,0.0,0.0,0.0,-21.23,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 005,Demo Channel 001,Demo Category 004,0,,Winter,12.75,3,35,0.0,0.0,0.0857142857142857,4.25,0.0,0.0,0.0,-12.75,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 005,Demo Channel 001,Demo Category 003,0,,Winter,0.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 005,Demo Channel 001,Demo Category 014,0,,Winter,7.37,1,12,0.0,0.0,0.0833333333333333,7.37,0.0,0.0,0.0,-7.37,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 005,Demo Channel 001,Demo Category 015,0,,Winter,0.0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 005,Demo Channel 001,Demo Category 001,0,,Winter,32.74,10,71,0.0,0.0,0.1408450704225352,3.274,0.0,0.0,0.0,-32.74,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 004,Demo Channel 001,Demo Category 004,0,,Winter,135.2035,20,170,0.0,0.0,0.1176470588235294,6.760174999999999,0.0,0.0,0.0,-135.2035,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 004,Demo Channel 001,Demo Category 003,0,,Winter,181.224992,25,465,0.0,0.0,0.053763440860215,7.24899968,0.0,0.0,0.0,-181.224992,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 004,Demo Channel 001,Demo Category 005,0,,Winter,54.52,12,244,0.0,0.0,0.0491803278688524,4.543333333333333,0.0,0.0,0.0,-54.52,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 004,Demo Channel 001,Demo Category 015,0,,Winter,52.386411,11,269,0.0,0.0,0.0408921933085501,4.7624010000000006,0.0,0.0,0.0,-52.386411,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 004,Demo Channel 001,Demo Category 001,0,,Winter,77.404464,16,244,0.0,0.0,0.0655737704918032,4.837779,0.0,0.0,0.0,-77.404464,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 016,Demo Channel 001,Demo Category 018,0,,Winter,1.1,1,6,0.0,0.0,0.1666666666666666,1.1,0.0,0.0,0.0,-1.1,2026-01-31,2026-07-29
2026-02-15,Demo Campaign 016,Demo Channel 001,Demo Category 020,0,,Winter,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 007,Demo Channel 001,Demo Category 004,0,,Winter,55.557504,18,48,0.0,0.0,0.375,3.086528,0.0,0.0,0.0,-55.557504,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 007,Demo Channel 001,Demo Category 003,0,,Winter,85.78,32,80,0.0,0.0,0.4,2.680625,0.0,0.0,0.0,-85.78,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 007,Demo Channel 001,Demo Category 014,0,,Winter,265.138156,91,311,0.0,0.0,0.292604501607717,2.9136061098901096,0.0,0.0,0.0,-265.138156,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 007,Demo Channel 001,Demo Category 005,0,,Winter,114.219106,37,84,0.0,0.0,0.4404761904761904,3.0870028648648646,0.0,0.0,0.0,-114.219106,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 007,Demo Channel 001,Demo Category 015,0,,Winter,65.285667,26,67,0.0,0.0,0.3880597014925373,2.5109871923076925,0.0,0.0,0.0,-65.285667,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 001,Demo Channel 001,Demo Category 004,0,,Winter,24.321325,9,26,0.0,0.0,0.3461538461538461,2.702369444444445,0.0,0.0,0.0,-24.321325,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 001,Demo Channel 001,Demo Category 003,0,,Winter,30.24,13,28,0.0,0.0,0.4642857142857143,2.3261538461538462,0.0,0.0,0.0,-30.24,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 001,Demo Channel 001,Demo Category 005,0,,Winter,5.13,3,10,0.0,0.0,0.3,1.71,0.0,0.0,0.0,-5.13,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 001,Demo Channel 001,Demo Category 001,0,,Winter,236.51407,106,302,0.0,0.0,0.3509933774834437,2.231264811320755,0.0,0.0,0.0,-236.51407,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 014,Demo Channel 001,Demo Category 023,0,,Winter,88.142622,25,121,0.0,0.0,0.2066115702479339,3.52570488,0.0,0.0,0.0,-88.142622,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 014,Demo Channel 001,Demo Category 007,0,,Winter,198.513257,56,206,1.0,1069.8,0.2718446601941747,3.5448795892857143,0.0178571428571428,198.513257,5.389060741671273,871.2867429999999,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 012,Demo Channel 001,Demo Category 004,0,,Winter,7.25,2,2,0.0,0.0,1.0,3.625,0.0,0.0,0.0,-7.25,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 012,Demo Channel 001,Demo Category 003,0,,Winter,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 012,Demo Channel 001,Demo Category 014,0,,Winter,173.76,11,35,0.0,0.0,0.3142857142857143,15.796363636363637,0.0,0.0,0.0,-173.76,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 012,Demo Channel 001,Demo Category 005,0,,Winter,19.08,4,12,0.0,0.0,0.3333333333333333,4.77,0.0,0.0,0.0,-19.08,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 012,Demo Channel 001,Demo Category 015,0,,Winter,26.65,4,21,0.0,0.0,0.1904761904761904,6.6625,0.0,0.0,0.0,-26.65,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 009,Demo Channel 001,Demo Category 014,0,,Winter,55.67,12,67,0.0,0.0,0.1791044776119403,4.639166666666667,0.0,0.0,0.0,-55.67,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 009,Demo Channel 001,Demo Category 005,0,,Winter,110.52,27,52,0.0,0.0,0.5192307692307693,4.093333333333333,0.0,0.0,0.0,-110.52,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 009,Demo Channel 001,Demo Category 015,0,,Winter,26.140768,6,34,0.0,0.0,0.1764705882352941,4.356794666666667,0.0,0.0,0.0,-26.140768,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 006,Demo Channel 001,Demo Category 004,0,,Winter,9.008671,4,7,0.0,0.0,0.5714285714285714,2.25216775,0.0,0.0,0.0,-9.008671,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 006,Demo Channel 001,Demo Category 003,0,,Winter,62.492851,18,54,0.0,0.0,0.3333333333333333,3.471825055555556,0.0,0.0,0.0,-62.492851,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 006,Demo Channel 001,Demo Category 014,0,,Winter,79.895941,28,57,0.0,0.0,0.4912280701754385,2.853426464285714,0.0,0.0,0.0,-79.895941,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 006,Demo Channel 001,Demo Category 005,0,,Winter,52.492075,14,26,0.0,0.0,0.5384615384615384,3.749433928571429,0.0,0.0,0.0,-52.492075,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 006,Demo Channel 001,Demo Category 015,0,,Winter,36.676195,8,18,0.0,0.0,0.4444444444444444,4.584524375,0.0,0.0,0.0,-36.676195,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 010,Demo Channel 001,Demo Category 003,0,,Winter,7.69,2,2,0.0,0.0,1.0,3.845,0.0,0.0,0.0,-7.69,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 010,Demo Channel 001,Demo Category 014,0,,Winter,36.503661,13,37,2.0,2539.6,0.3513513513513513,2.807973923076923,0.1538461538461538,18.2518305,69.57110411473522,2503.096339,2026-01-31,2026-07-29
2026-02-16,Demo Campaign 010,Demo Channel 001,Demo Category 005,0,,Winter,179.697833,63,217,1.117839,258.9897244,0.2903225806451613,2.852346555555556,0.0177434761904761,160.75466413320703,1.4412512386835516,79.2918914,2026-01-31,2026-07-29
