Date,Campaign,SourceMedium,Sessions,TotalUsers,EngagedSessions,Purchases,PurchaseRevenue,GA4ConversionRate,GA4RevenuePerSession,EngagementRate,AnalysisStartDate,AnalysisEndDate
2026-01-09,Demo Campaign 025,adform / dpa,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.4285714285714285,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 025,google / cpc,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 025,revotas / webpush,4.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 028,facebook / cpc,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 029,facebook / cpc,21.0,17.0,10.0,0.0,0.0,0.0,0.0,0.4761904761904761,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 030,facebook / cpc,73.0,22.0,42.0,0.0,0.0,0.0,0.0,0.5753424657534246,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 031,facebook / cpc,471.0,218.0,270.0,0.0,0.0,0.0,0.0,0.5732484076433121,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 032,facebook / cpc,322.0,138.0,201.0,3.0,7539.429969,0.0093167701863354,23.414378785714284,0.6242236024844721,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 033,facebook / cpc,224.0,112.0,149.0,1.0,1333.820011,0.0044642857142857,5.954553620535714,0.6651785714285714,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 034,facebook / cpc,225.0,121.0,166.0,0.0,0.0,0.0,0.0,0.7377777777777778,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 035,facebook / cpc,500.0,230.0,304.0,3.0,7549.429969999998,0.006,15.098859939999995,0.608,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 036,facebook / cpc,27.0,13.0,17.0,0.0,0.0,0.0,0.0,0.6296296296296297,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 037,facebook / cpc,474.0,135.0,243.0,2.0,3439.599987,0.0042194092827004,7.2565400569620255,0.5126582278481012,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 007,google / cpc,152.0,97.0,126.0,1.0,2069.79998,0.006578947368421,13.617105131578946,0.8289473684210527,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 001,google / cpc,22.0,10.0,17.0,0.0,0.0,0.0,0.0,0.7727272727272727,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 014,google / cpc,7.0,5.0,6.0,0.0,0.0,0.0,0.0,0.8571428571428571,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 012,google / cpc,12.0,9.0,10.0,0.0,0.0,0.0,0.0,0.8333333333333334,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 009,google / cpc,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 006,google / cpc,8.0,6.0,7.0,0.0,0.0,0.0,0.0,0.875,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 010,google / cpc,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 003,google / cpc,930.0,538.0,750.0,10.0,20666.220039,0.010752688172043,22.22174197741936,0.8064516129032258,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 008,google / cpc,23.0,12.0,18.0,1.0,1269.799999,0.0434782608695652,55.208695608695656,0.782608695652174,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 002,google / cpc,9.0,5.0,7.0,0.0,0.0,0.0,0.0,0.7777777777777778,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 015,google / cpc,6.0,5.0,5.0,1.0,1869.800006,0.1666666666666666,311.6333343333333,0.8333333333333334,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 004,google / cpc,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 038,google / cpc,188.0,107.0,130.0,1.0,2217.47999,0.0053191489361702,11.795106329787233,0.6914893617021277,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 039,google / cpc,36.0,11.0,29.0,0.0,0.0,0.0,0.0,0.8055555555555556,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 040,google / cpc,100.0,54.0,73.0,3.0,7969.360017,0.03,79.69360017,0.73,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 041,google / cpc,22.0,15.0,15.0,1.0,2599.829984,0.0454545454545454,118.1740901818182,0.6818181818181818,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 017,google / cpc,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 018,google / cpc,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0.8333333333333334,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 019,google / cpc,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.4,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 042,instagram / profil,40.0,23.0,33.0,0.0,0.0,0.0,0.0,0.825,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 044,google / cpc,52.0,17.0,32.0,0.0,0.0,0.0,0.0,0.6153846153846154,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 045,google / cpc,20.0,5.0,15.0,0.0,0.0,0.0,0.0,0.75,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 054,Revotas / WebPush,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 051,revotas / reco,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,2026-01-01,2026-01-31
2026-01-09,Demo Campaign 047,yandex / cpc,147.0,91.0,104.0,5.0,8707.399965,0.0340136054421768,59.23401336734694,0.7074829931972789,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 021,(data not available),4.0,4.0,4.0,2.0,4889.630009,0.5,1222.40750225,1.0,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 022,(direct) / (none),937.0,697.0,723.0,9.0,17736.889982,0.0096051227321238,18.92944501814301,0.7716115261472786,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 023,google / organic,1336.0,795.0,1044.0,17.0,44496.989988,0.0127245508982035,33.306130230538926,0.781437125748503,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 024,adform / dpa,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 024,indirimkuponum.net / referral,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 024,instagram.com / referral,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 024,l.facebook.com / referral,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 024,l.instagram.com / referral,20.0,3.0,10.0,0.0,0.0,0.0,0.0,0.5,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 024,m.facebook.com / referral,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 024,parcel34.com / referral,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 024,tr.search.yahoo.com / referral,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 024,yandex.com.tr / referral,5.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 025,UNKNOWN,37.0,20.0,2.0,0.0,0.0,0.0,0.0,0.054054054054054,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 025,adform / dpa,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.5714285714285714,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 025,chatgpt.com / (not set),8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.5,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 025,google / cpc,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.75,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 025,revotas / webpush,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 057,store / qrcode,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 027,adform / cpc,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 028,facebook / cpc,10.0,3.0,6.0,0.0,0.0,0.0,0.0,0.6,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 029,facebook / cpc,29.0,12.0,14.0,1.0,2069.729989,0.0344827586206896,71.36999962068965,0.4827586206896552,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 030,facebook / cpc,71.0,19.0,40.0,0.0,0.0,0.0,0.0,0.5633802816901409,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 031,facebook / cpc,481.0,184.0,292.0,2.0,4459.630029,0.0041580041580041,9.271580101871102,0.6070686070686071,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 032,facebook / cpc,260.0,72.0,159.0,0.0,0.0,0.0,0.0,0.6115384615384616,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 033,facebook / cpc,199.0,99.0,128.0,1.0,3189.830016,0.0050251256281407,16.02929656281407,0.6432160804020101,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 034,facebook / cpc,213.0,113.0,156.0,0.0,0.0,0.0,0.0,0.7323943661971831,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 035,facebook / cpc,447.0,218.0,285.0,3.0,5109.40006,0.0067114093959731,11.4304251901566,0.6375838926174496,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 036,facebook / cpc,175.0,9.0,112.0,0.0,0.0,0.0,0.0,0.64,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 037,facebook / cpc,290.0,131.0,163.0,0.0,0.0,0.0,0.0,0.5620689655172414,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 007,google / cpc,152.0,102.0,121.0,3.0,6669.430016,0.0197368421052631,43.87782905263158,0.7960526315789473,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 001,google / cpc,24.0,9.0,20.0,0.0,0.0,0.0,0.0,0.8333333333333334,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 014,google / cpc,6.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 012,google / cpc,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.8,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 009,google / cpc,15.0,6.0,12.0,0.0,0.0,0.0,0.0,0.8,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 006,google / cpc,9.0,4.0,7.0,1.0,2069.799993,0.1111111111111111,229.977777,0.7777777777777778,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 010,google / cpc,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 003,google / cpc,789.0,465.0,634.0,17.0,33280.260056,0.0215462610899873,42.180304253485424,0.8035487959442332,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 008,google / cpc,39.0,28.0,32.0,0.0,0.0,0.0,0.0,0.8205128205128205,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 002,google / cpc,18.0,5.0,10.0,0.0,0.0,0.0,0.0,0.5555555555555556,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 015,google / cpc,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.8333333333333334,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 004,google / cpc,4.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 038,google / cpc,97.0,81.0,69.0,1.0,1769.730007,0.0103092783505154,18.24463924742268,0.711340206185567,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 039,google / cpc,18.0,9.0,16.0,0.0,0.0,0.0,0.0,0.8888888888888888,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 056,google / cpc,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 040,google / cpc,73.0,52.0,54.0,0.0,0.0,0.0,0.0,0.7397260273972602,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 041,google / cpc,16.0,10.0,13.0,0.0,0.0,0.0,0.0,0.8125,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 017,google / cpc,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 018,google / cpc,12.0,5.0,11.0,0.0,0.0,0.0,0.0,0.9166666666666666,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 019,google / cpc,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 042,instagram / profil,50.0,28.0,43.0,0.0,0.0,0.0,0.0,0.86,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 043,revotas / perssearch,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 044,google / cpc,62.0,17.0,42.0,0.0,0.0,0.0,0.0,0.6774193548387096,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 045,google / cpc,10.0,4.0,9.0,0.0,0.0,0.0,0.0,0.9,2026-01-01,2026-01-31
2026-01-10,Demo Campaign 047,yandex / cpc,100.0,58.0,66.0,0.0,0.0,0.0,0.0,0.66,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 021,(data not available),10.0,6.0,9.0,1.0,5199.729995,0.1,519.9729995,0.9,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 022,(direct) / (none),1178.0,943.0,933.0,29.0,59701.289831,0.0246179966044142,50.68021208064516,0.7920203735144312,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 023,bing / organic,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 023,google / organic,1896.0,966.0,1459.0,20.0,45635.049938,0.010548523206751,24.069119165611813,0.7695147679324894,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 024,adform / dpa,3.0,1.0,2.0,1.0,1869.799979,0.3333333333333333,623.2666596666667,0.6666666666666666,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 024,indirimkuponum.net / referral,12.0,1.0,5.0,0.0,0.0,0.0,0.0,0.4166666666666667,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 024,instagram.com / referral,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.8571428571428571,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 024,l.facebook.com / referral,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 024,l.instagram.com / referral,6.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 024,m.facebook.com / referral,7.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 024,tr.search.yahoo.com / referral,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 024,yandex.com.tr / referral,8.0,5.0,8.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 024,yandex.ru / referral,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 024,youtube.com / referral,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 025,UNKNOWN,51.0,37.0,4.0,0.0,0.0,0.0,0.0,0.0784313725490196,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 025,adform / dpa,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0.8333333333333334,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 025,google / cpc,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 028,facebook / cpc,17.0,8.0,11.0,0.0,0.0,0.0,0.0,0.6470588235294118,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 029,facebook / cpc,40.0,11.0,19.0,0.0,0.0,0.0,0.0,0.475,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 030,facebook / cpc,98.0,67.0,70.0,0.0,0.0,0.0,0.0,0.7142857142857143,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 031,facebook / cpc,654.0,287.0,425.0,11.0,19910.160019,0.0168195718654434,30.44366975382263,0.6498470948012233,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 032,facebook / cpc,327.0,155.0,222.0,2.0,4716.929985000001,0.0061162079510703,14.424862339449543,0.6788990825688074,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 033,facebook / cpc,243.0,124.0,151.0,2.0,3239.599979,0.0082304526748971,13.3316871563786,0.6213991769547325,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 034,facebook / cpc,276.0,142.0,209.0,2.0,6019.659985,0.0072463768115942,21.81036226449276,0.7572463768115942,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 035,facebook / cpc,637.0,272.0,423.0,4.0,6626.879952,0.0062794348508634,10.40326523076923,0.6640502354788069,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 036,facebook / cpc,31.0,12.0,19.0,1.0,2219.73001,0.032258064516129,71.60419387096775,0.6129032258064516,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 037,facebook / cpc,352.0,157.0,226.0,0.0,0.0,0.0,0.0,0.6420454545454546,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 007,google / cpc,174.0,114.0,134.0,2.0,3239.59998,0.0114942528735632,18.61839068965517,0.7701149425287356,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 001,google / cpc,30.0,12.0,24.0,0.0,0.0,0.0,0.0,0.8,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 014,google / cpc,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.8571428571428571,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 012,google / cpc,11.0,2.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909092,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 009,google / cpc,4.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 006,google / cpc,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.6,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 003,google / cpc,1026.0,594.0,840.0,11.0,26144.310002,0.0107212475633528,25.48178362768031,0.8187134502923976,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 008,google / cpc,40.0,16.0,35.0,1.0,2109.729982,0.025,52.74324955,0.875,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 002,google / cpc,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.8333333333333334,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 015,google / cpc,8.0,5.0,8.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 005,google / cpc,4.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 004,google / cpc,10.0,4.0,7.0,0.0,0.0,0.0,0.0,0.7,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 038,google / cpc,149.0,94.0,106.0,2.0,3239.599979,0.0134228187919463,21.742281738255038,0.7114093959731543,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 039,google / cpc,46.0,26.0,37.0,1.0,1769.730021,0.0217391304347826,38.47239176086957,0.8043478260869565,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 040,google / cpc,92.0,63.0,72.0,0.0,0.0,0.0,0.0,0.782608695652174,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 041,google / cpc,20.0,5.0,17.0,0.0,0.0,0.0,0.0,0.85,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 018,google / cpc,8.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 019,google / cpc,10.0,4.0,5.0,0.0,0.0,0.0,0.0,0.5,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 058,revotas / webpush,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 042,instagram / profil,51.0,32.0,45.0,1.0,1569.800001,0.0196078431372549,30.78039217647059,0.8823529411764706,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 044,google / cpc,97.0,50.0,56.0,1.0,969.800001,0.0103092783505154,9.997938154639174,0.5773195876288659,2026-01-01,2026-01-31
2026-01-11,Demo Campaign 047,yandex / cpc,96.0,46.0,69.0,2.0,4579.629992,0.0208333333333333,47.70447908333333,0.71875,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 021,(data not available),11.0,6.0,9.0,0.0,0.0,0.0,0.0,0.8181818181818182,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 022,(direct) / (none),1276.0,943.0,988.0,19.0,46381.680002,0.0148902821316614,36.3492789984326,0.774294670846395,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 023,bing / organic,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.75,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 023,google / organic,1730.0,1010.0,1350.0,15.0,30084.649975,0.0086705202312138,17.38997108381503,0.7803468208092486,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 023,yahoo / organic,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 024,adform / dpa,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 024,bpm.bosscubes.com / referral,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 024,chatgpt.com / referral,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 024,instagram.com / referral,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.375,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 024,ipv4.google.com / referral,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 024,l.facebook.com / referral,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 024,l.instagram.com / referral,15.0,10.0,12.0,0.0,0.0,0.0,0.0,0.8,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 024,m.facebook.com / referral,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 024,statics.teams.cdn.office.net / referral,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.8,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 024,tr.search.yahoo.com / referral,5.0,0.0,4.0,1.0,3189.830002,0.2,637.9660004,0.8,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 024,yandex.com.tr / referral,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.8333333333333334,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 024,yandex.ru / referral,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 025,UNKNOWN,43.0,21.0,7.0,1.0,3119.830009,0.0232558139534883,72.55418625581395,0.1627906976744186,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 025,adform / dpa,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 025,chatgpt.com / (not set),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 025,google / cpc,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 025,ig / social,8.0,2.0,7.0,0.0,0.0,0.0,0.0,0.875,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 025,revotas / webpush,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 057,store / qrcode,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 028,facebook / cpc,13.0,4.0,6.0,0.0,0.0,0.0,0.0,0.4615384615384615,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 029,facebook / cpc,36.0,12.0,20.0,1.0,1569.800012,0.0277777777777777,43.60555588888889,0.5555555555555556,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 030,facebook / cpc,67.0,14.0,46.0,1.0,3059.830015,0.0149253731343283,45.669104701492536,0.6865671641791045,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 031,facebook / cpc,670.0,287.0,425.0,2.0,2849.60001,0.0029850746268656,4.253134343283582,0.6343283582089553,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 032,facebook / cpc,332.0,134.0,217.0,4.0,12622.210002000002,0.0120481927710843,38.01870482530121,0.6536144578313253,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 033,facebook / cpc,263.0,126.0,174.0,0.0,0.0,0.0,0.0,0.6615969581749049,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 034,facebook / cpc,276.0,132.0,203.0,2.0,2639.599988,0.0072463768115942,9.563768072463768,0.7355072463768116,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 035,facebook / cpc,726.0,239.0,470.0,5.0,13019.739975,0.0068870523415977,17.933526136363636,0.6473829201101928,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 036,facebook / cpc,28.0,11.0,18.0,0.0,0.0,0.0,0.0,0.6428571428571429,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 037,facebook / cpc,297.0,140.0,171.0,2.0,3719.630032,0.0067340067340067,12.52400684175084,0.5757575757575758,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 007,google / cpc,162.0,101.0,132.0,1.0,1069.800019,0.0061728395061728,6.603703820987654,0.8148148148148148,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 001,google / cpc,19.0,11.0,18.0,1.0,1269.799999,0.0526315789473684,66.83157889473685,0.9473684210526316,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 014,google / cpc,13.0,5.0,12.0,0.0,0.0,0.0,0.0,0.9230769230769232,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 012,google / cpc,11.0,7.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909092,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 009,google / cpc,9.0,6.0,7.0,0.0,0.0,0.0,0.0,0.7777777777777778,2026-01-01,2026-01-31
2026-01-12,Demo Campaign 006,google / cpc,14.0,8.0,12.0,1.0,1369.799989,0.0714285714285714,97.84285635714286,0.8571428571428571,2026-01-01,2026-01-31
